"country","countrycode","year","year_quarter","quarter","Capital","Capital_Loosen","Capital_Tighten","LStan","LStan_Loosen","LStan_Tighten","RR","RR_Loosen","RR_Tighten","capitalrequirement","capitalrequirement_Loosen","capitalrequirement_Tighten","ccb","ccb_Loosen","ccb_Tighten","dsr","dsr_Loosen","dsr_Tighten","dti","dti_Loosen","dti_Tighten","lendingcriteria","lendingcriteria_Loosen","lendingcriteria_Tighten","leveragelimit","leveragelimit_Loosen","leveragelimit_Tighten","lti","lti_Loosen","lti_Tighten","ltv","ltv_Loosen","ltv_Tighten","profitdistribution","profitdistribution_Loosen","profitdistribution_Tighten","provisions","provisions_Loosen","provisions_Tighten","riskweights","riskweights_Loosen","riskweights_Tighten","underwritingstandards","underwritingstandards_Loosen","underwritingstandards_Tighten","bis_code_nat_reporting","any_election","executive_election","mapp","mipp","mof","gini_net","gini_market","redist","share1","polity2","uds_mean","finstress_qt_mean","execrlc","fiscal_trans_gfs","cbi","cbi_weighted","bis_housing_change","bis_credit_non_finance","bis_credit_change","gdp_growth","inflation","gini","domestic_credit","gdp_per_capita","capital_to_assets","domestic_credit_change","gdp_growth_lag_1","inflation_lag_1","gini_lag_1","domestic_credit_lag_1","gdp_per_capita_lag_1","polconiii","polconv","cb_policy_rate","cb_policy_rate_change","ex_regime","cumsum_capital","any_election_4qt","executive_election_4qt","any_election_4qt_after","executive_election_4qt_after","any_tighten","any_loosen","cumsum_any_tighten","lag_cumsum_any_tighten","lag_bis_credit_change"
"Argentina","ARG",2000,2000.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.4487266540527,45.8515319824219,3.05945134162903,40.6741371154785,8,0.952542873205517,NA,2,NA,0.76,0.7735,NA,70.9,3.95894428152493,-0.788998929008571,NA,51.06,NA,NA,NA,NA,-3.38545705440345,NA,49.79,NA,NA,0.315999984741211,0.719653487205505,NA,NA,1,NA,0,0,0,0,0,0,0,0,6.67655786350148
"Argentina","ARG",2000,2000.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.4487266540527,45.8515319824219,3.05945134162903,40.6741371154785,8,0.952542873205517,NA,2,NA,0.76,0.7735,NA,70.4,1.00430416068867,-0.788998929008571,NA,51.06,NA,NA,NA,NA,-3.38545705440345,NA,49.79,NA,NA,0.315999984741211,0.719653487205505,NA,NA,1,NA,0,0,0,0,0,0,0,0,3.95894428152493
"Argentina","ARG",2000,2000.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.4487266540527,45.8515319824219,3.05945134162903,40.6741371154785,8,0.952542873205517,NA,2,NA,0.76,0.7735,NA,70.1,-0.988700564971756,-0.788998929008571,NA,51.06,NA,NA,NA,NA,-3.38545705440345,NA,49.79,NA,NA,0.315999984741211,0.719653487205505,NA,NA,1,NA,0,0,0,0,0,0,0,0,1.00430416068867
"Argentina","ARG",2000,2000.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.4487266540527,45.8515319824219,3.05945134162903,40.6741371154785,8,0.952542873205517,NA,2,NA,0.76,0.7735,NA,70.7,-1.66898470097358,-0.788998929008571,NA,51.06,NA,NA,NA,NA,-3.38545705440345,NA,49.79,NA,NA,0.315999984741211,0.719653487205505,NA,NA,1,NA,0,0,0,0,0,0,0,0,-0.988700564971756
"Argentina","ARG",2001,2001.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.6438522338867,46.017578125,2.98521995544434,38.4526786804199,8,0.583834196421878,NA,2,NA,0.76,0.7735,NA,69.5,-1.97461212976023,-4.40883969595698,NA,53.34,NA,NA,NA,NA,-0.788998929008571,NA,51.06,NA,NA,0.315999984741211,0.719653487205505,NA,NA,1,NA,1,0,0,0,0,0,0,0,-1.66898470097358
"Argentina","ARG",2001,2001.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.6438522338867,46.017578125,2.98521995544434,38.4526786804199,8,0.583834196421878,NA,2,NA,0.76,0.7735,NA,72.3,2.69886363636362,-4.40883969595698,NA,53.34,NA,NA,NA,NA,-0.788998929008571,NA,51.06,NA,NA,0.315999984741211,0.719653487205505,NA,NA,1,NA,1,0,0,0,0,0,0,0,-1.97461212976023
"Argentina","ARG",2001,2001.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.6438522338867,46.017578125,2.98521995544434,38.4526786804199,8,0.583834196421878,NA,2,NA,0.76,0.7735,NA,74.2,5.84878744650501,-4.40883969595698,NA,53.34,NA,NA,NA,NA,-0.788998929008571,NA,51.06,NA,NA,0.315999984741211,0.719653487205505,NA,NA,1,NA,1,0,0,0,0,0,0,0,2.69886363636362
"Argentina","ARG",2001,2001.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",1,0,1,3,1,44.6438522338867,46.017578125,2.98521995544434,38.4526786804199,8,0.583834196421878,NA,2,NA,0.76,0.7735,NA,75.6,6.93069306930692,-4.40883969595698,NA,53.34,NA,NA,NA,NA,-0.788998929008571,NA,51.06,NA,NA,0.315999984741211,0.719653487205505,NA,NA,1,NA,1,0,0,0,0,0,0,0,5.84878744650501
"Argentina","ARG",2002,2002.1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.0098419189453,48.1171417236328,6.45778131484985,42.4081230163574,8,0.7094779456065,NA,1,NA,0.78,0.77375,NA,160,130.215827338129,-10.8944848114851,NA,53.79,NA,NA,NA,NA,-4.40883969595698,NA,53.34,NA,NA,0.335999995470047,0.335999995470047,NA,NA,5,NA,0,0,1,0,1,0,1,0,6.93069306930692
"Argentina","ARG",2002,2002.2,2,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.0098419189453,48.1171417236328,6.45778131484985,42.4081230163574,8,0.7094779456065,NA,1,NA,0.78,0.77375,NA,197.3,172.890733056708,-10.8944848114851,NA,53.79,NA,NA,NA,NA,-4.40883969595698,NA,53.34,NA,NA,0.335999995470047,0.335999995470047,NA,NA,5,NA,0,0,1,0,0,1,1,1,130.215827338129
"Argentina","ARG",2002,2002.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.0098419189453,48.1171417236328,6.45778131484985,42.4081230163574,8,0.7094779456065,NA,1,NA,0.78,0.77375,NA,199.2,168.463611859838,-10.8944848114851,NA,53.79,NA,NA,NA,NA,-4.40883969595698,NA,53.34,NA,NA,0.335999995470047,0.335999995470047,NA,NA,5,NA,1,1,1,0,0,0,1,1,172.890733056708
"Argentina","ARG",2002,2002.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.0098419189453,48.1171417236328,6.45778131484985,42.4081230163574,8,0.7094779456065,NA,1,NA,0.78,0.77375,NA,174,130.15873015873,-10.8944848114851,NA,53.79,NA,NA,NA,NA,-4.40883969595698,NA,53.34,NA,NA,0.335999995470047,0.335999995470047,NA,NA,5,NA,1,1,1,0,0,0,1,1,168.463611859838
"Argentina","ARG",2003,2003.1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.2938957214355,47.4560623168945,4.55614423751831,44.227294921875,8,0.97257340829387,0.730373780270605,1,11.1111111111111,0.78,0.77375,NA,144.8,-9.49999999999999,8.83704077566954,NA,53.54,NA,NA,11.9,NA,-10.8944848114851,NA,53.79,NA,NA,0.335999995470047,0.335999995470047,NA,NA,3,NA,1,1,0,0,0,1,1,1,130.15873015873
"Argentina","ARG",2003,2003.2,2,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"AR",1,1,1,3,1,45.2938957214355,47.4560623168945,4.55614423751831,44.227294921875,8,0.97257340829387,0.623410217377073,1,11.1111111111111,0.78,0.77375,NA,138.3,-29.9036999493158,8.83704077566954,NA,53.54,NA,NA,11.9,NA,-10.8944848114851,NA,53.79,NA,NA,0.335999995470047,0.335999995470047,NA,NA,3,NA,1,1,0,0,1,1,2,1,-9.49999999999999
"Argentina","ARG",2003,2003.3,3,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.2938957214355,47.4560623168945,4.55614423751831,44.227294921875,8,0.97257340829387,0.655697556815475,1,11.1111111111111,0.78,0.77375,NA,149.2,-25.1004016064257,8.83704077566954,NA,53.54,NA,NA,11.9,NA,-10.8944848114851,NA,53.79,NA,NA,0.335999995470047,0.335999995470047,NA,NA,3,NA,0,0,1,1,0,1,2,2,-29.9036999493158
"Argentina","ARG",2003,2003.4,4,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.2938957214355,47.4560623168945,4.55614423751831,44.227294921875,8,0.97257340829387,0.55505817098039,1,11.1111111111111,0.78,0.77375,NA,149.4,-14.1379310344828,8.83704077566954,NA,53.54,NA,NA,11.9,NA,-10.8944848114851,NA,53.79,NA,NA,0.335999995470047,0.335999995470047,NA,NA,3,NA,0,0,1,1,0,1,2,2,-25.1004016064257
"Argentina","ARG",2004,2004.1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.0940208435059,47.6540069580078,5.3720269203186,44.0929870605469,8,0.967763138225689,0.533279220095463,3,22.2222222222222,0.78,0.77375,NA,139.7,-3.52209944751383,9.02957332125902,NA,50.18,NA,NA,NA,NA,8.83704077566954,NA,53.54,NA,NA,0.395999997854233,0.395999997854233,NA,NA,3,NA,0,0,1,1,0,1,2,2,-14.1379310344828
"Argentina","ARG",2004,2004.2,2,-1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,"AR",0,0,1,3,1,45.0940208435059,47.6540069580078,5.3720269203186,44.0929870605469,8,0.967763138225689,0.553640438214975,3,22.2222222222222,0.78,0.77375,NA,140,1.22921185827909,9.02957332125902,NA,50.18,NA,NA,NA,NA,8.83704077566954,NA,53.54,NA,NA,0.395999997854233,0.395999997854233,NA,NA,3,NA,0,0,1,1,0,1,2,2,-3.52209944751383
"Argentina","ARG",2004,2004.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.0940208435059,47.6540069580078,5.3720269203186,44.0929870605469,8,0.967763138225689,0.567281402975746,3,22.2222222222222,0.78,0.77375,NA,135.6,-9.11528150134048,9.02957332125902,NA,50.18,NA,NA,NA,NA,8.83704077566954,NA,53.54,NA,NA,0.395999997854233,0.395999997854233,NA,NA,3,NA,0,0,0,0,0,0,2,2,1.22921185827909
"Argentina","ARG",2004,2004.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,45.0940208435059,47.6540069580078,5.3720269203186,44.0929870605469,8,0.967763138225689,0.590794721923969,3,22.2222222222222,0.78,0.77375,NA,133.7,-10.5087014725569,9.02957332125902,NA,50.18,NA,NA,NA,NA,8.83704077566954,NA,53.54,NA,NA,0.395999997854233,0.395999997854233,NA,NA,3,NA,0,0,0,0,0,0,2,2,-9.11528150134048
"Argentina","ARG",2005,2005.1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.0769577026367,45.3121490478516,2.72596073150635,15.5019235610962,8,0.975295849129056,0.561512227314347,3,27.7777777777778,0.78,0.77375,NA,123.9,-11.309949892627,9.19848898286102,NA,49.27,NA,NA,12.1272685231222,NA,9.02957332125902,NA,50.18,NA,NA,0.395999997854233,0.395999997854233,NA,NA,3,NA,1,0,0,0,0,1,2,2,-10.5087014725569
"Argentina","ARG",2005,2005.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.0769577026367,45.3121490478516,2.72596073150635,15.5019235610962,8,0.975295849129056,0.489252154918205,3,27.7777777777778,0.78,0.77375,NA,86.5,-38.2142857142857,9.19848898286102,NA,49.27,NA,NA,12.1272685231222,NA,9.02957332125902,NA,50.18,NA,NA,0.395999997854233,0.395999997854233,NA,NA,3,NA,1,0,0,0,1,0,3,2,-11.309949892627
"Argentina","ARG",2005,2005.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,44.0769577026367,45.3121490478516,2.72596073150635,15.5019235610962,8,0.975295849129056,0.392338838100289,3,27.7777777777778,0.78,0.77375,NA,82.7,-39.0117994100295,9.19848898286102,NA,49.27,NA,NA,12.1272685231222,NA,9.02957332125902,NA,50.18,NA,NA,0.395999997854233,0.395999997854233,NA,NA,3,NA,1,0,0,0,0,0,3,3,-38.2142857142857
"Argentina","ARG",2005,2005.4,4,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",1,0,1,3,1,44.0769577026367,45.3121490478516,2.72596073150635,15.5019235610962,8,0.975295849129056,0.428575137921718,3,27.7777777777778,0.78,0.77375,NA,83.1,-37.8459237097981,9.19848898286102,NA,49.27,NA,NA,12.1272685231222,NA,9.02957332125902,NA,50.18,NA,NA,0.395999997854233,0.395999997854233,NA,NA,3,NA,1,0,0,0,0,1,3,3,-39.0117994100295
"Argentina","ARG",2006,2006.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,43.1123580932617,44.615665435791,3.36946082115173,14.3667230606079,8,0.828529157663562,0.357904115524688,3,27.7777777777778,0.78,0.77375,NA,79.9,-35.5125100887813,8.40286856609245,NA,48.26,NA,NA,12.7773021649851,NA,9.19848898286102,NA,49.27,NA,NA,0.240000009536743,0.240000009536743,NA,NA,3,NA,0,0,1,0,0,0,3,3,-37.8459237097981
"Argentina","ARG",2006,2006.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,43.1123580932617,44.615665435791,3.36946082115173,14.3667230606079,8,0.828529157663562,0.354350499762776,3,27.7777777777778,0.78,0.77375,NA,77.5,-10.4046242774566,8.40286856609245,NA,48.26,NA,NA,12.7773021649851,NA,9.19848898286102,NA,49.27,NA,NA,0.240000009536743,0.240000009536743,NA,NA,3,NA,0,0,1,0,1,0,4,3,-35.5125100887813
"Argentina","ARG",2006,2006.3,3,-1,1,0,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,"AR",0,0,1,3,1,43.1123580932617,44.615665435791,3.36946082115173,14.3667230606079,8,0.828529157663562,0.336131653227011,3,27.7777777777778,0.78,0.77375,NA,73.8,-10.7617896009674,8.40286856609245,NA,48.26,NA,NA,12.7773021649851,NA,9.19848898286102,NA,49.27,NA,NA,0.240000009536743,0.240000009536743,NA,NA,3,NA,0,0,1,0,1,1,5,4,-10.4046242774566
"Argentina","ARG",2006,2006.4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,43.1123580932617,44.615665435791,3.36946082115173,14.3667230606079,8,0.828529157663562,0.387181865869319,3,27.7777777777778,0.78,0.77375,NA,72.6,-12.6353790613718,8.40286856609245,NA,48.26,NA,NA,12.7773021649851,NA,9.19848898286102,NA,49.27,NA,NA,0.240000009536743,0.240000009536743,NA,NA,3,NA,0,0,1,0,1,0,6,5,-10.7617896009674
"Argentina","ARG",2007,2007.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,41.9316329956055,43.1148681640625,2.74437856674194,13.4564619064331,8,0.742382788564249,0.378577754265938,3,27.7777777777778,0.78,0.77375,NA,69.8,-12.6408010012516,7.96557324797851,NA,47.37,NA,NA,12.3570505387642,NA,8.40286856609245,NA,48.26,NA,NA,0.240000009536743,0.240000009536743,NA,NA,2,NA,1,1,0,0,0,0,6,6,-12.6353790613718
"Argentina","ARG",2007,2007.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,41.9316329956055,43.1148681640625,2.74437856674194,13.4564619064331,8,0.742382788564249,0.447258634363916,3,27.7777777777778,0.78,0.77375,NA,67.3,-13.1612903225806,7.96557324797851,NA,47.37,NA,NA,12.3570505387642,NA,8.40286856609245,NA,48.26,NA,NA,0.240000009536743,0.240000009536743,NA,NA,2,NA,1,1,0,0,0,0,6,6,-12.6408010012516
"Argentina","ARG",2007,2007.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,41.9316329956055,43.1148681640625,2.74437856674194,13.4564619064331,8,0.742382788564249,0.385928046373937,3,27.7777777777778,0.78,0.77375,NA,65,-11.9241192411924,7.96557324797851,NA,47.37,NA,NA,12.3570505387642,NA,8.40286856609245,NA,48.26,NA,NA,0.240000009536743,0.240000009536743,NA,NA,2,NA,1,1,0,0,0,0,6,6,-13.1612903225806
"Argentina","ARG",2007,2007.4,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,"AR",1,1,1,3,1,41.9316329956055,43.1148681640625,2.74437856674194,13.4564619064331,8,0.742382788564249,0.41948558018851,3,27.7777777777778,0.78,0.77375,NA,63.6,-12.396694214876,7.96557324797851,NA,47.37,NA,NA,12.3570505387642,NA,8.40286856609245,NA,48.26,NA,NA,0.240000009536743,0.240000009536743,NA,NA,2,NA,1,1,0,0,0,1,6,6,-11.9241192411924
"Argentina","ARG",2008,2008.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,41.4263458251953,42.6727142333984,2.92076206207275,12.593358039856,8,0.670517515428653,0.455112112953597,3,0,0.78,0.77375,NA,60.4,-13.4670487106017,3.07494550317222,NA,46.27,NA,NA,11.9332604099707,NA,7.96557324797851,NA,47.37,NA,NA,0.160075113177299,0.160075113177299,NA,NA,2,NA,0,0,1,1,0,0,6,6,-12.396694214876
"Argentina","ARG",2008,2008.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,41.4263458251953,42.6727142333984,2.92076206207275,12.593358039856,8,0.670517515428653,0.369812637744452,3,0,0.78,0.77375,NA,56.6,-15.8989598811293,3.07494550317222,NA,46.27,NA,NA,11.9332604099707,NA,7.96557324797851,NA,47.37,NA,NA,0.160075113177299,0.160075113177299,NA,NA,2,NA,0,0,1,1,0,0,6,6,-13.4670487106017
"Argentina","ARG",2008,2008.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,41.4263458251953,42.6727142333984,2.92076206207275,12.593358039856,8,0.670517515428653,0.411323040994804,3,0,0.78,0.77375,NA,54.4,-16.3076923076923,3.07494550317222,NA,46.27,NA,NA,11.9332604099707,NA,7.96557324797851,NA,47.37,NA,NA,0.160075113177299,0.160075113177299,NA,NA,2,NA,1,0,1,1,0,0,6,6,-15.8989598811293
"Argentina","ARG",2008,2008.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,41.4263458251953,42.6727142333984,2.92076206207275,12.593358039856,8,0.670517515428653,0.52965800441357,3,0,0.78,0.77375,NA,57.3,-9.9056603773585,3.07494550317222,NA,46.27,NA,NA,11.9332604099707,NA,7.96557324797851,NA,47.37,NA,NA,0.160075113177299,0.160075113177299,NA,NA,2,NA,1,0,1,1,0,0,6,6,-16.3076923076923
"Argentina","ARG",2009,2009.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,40.8669319152832,42.0183639526367,2.74030661582947,12.0903081893921,8,0.7011530797353,0.504270030006064,3,0,0.78,0.77375,NA,56.8,-5.96026490066225,0.0500244563851311,NA,45.27,NA,NA,12.4772637560833,NA,3.07494550317222,NA,46.27,NA,NA,0.160075113177299,0.160075113177299,NA,NA,2,NA,1,0,0,0,0,0,6,6,-9.9056603773585
"Argentina","ARG",2009,2009.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",1,0,1,3,1,40.8669319152832,42.0183639526367,2.74030661582947,12.0903081893921,8,0.7011530797353,0.57594500767411,3,0,0.78,0.77375,NA,58.5,3.35689045936396,0.0500244563851311,NA,45.27,NA,NA,12.4772637560833,NA,3.07494550317222,NA,46.27,NA,NA,0.160075113177299,0.160075113177299,NA,NA,2,NA,1,0,0,0,0,0,6,6,-5.96026490066225
"Argentina","ARG",2009,2009.3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,40.8669319152832,42.0183639526367,2.74030661582947,12.0903081893921,8,0.7011530797353,0.618565505864533,3,0,0.78,0.77375,NA,58,6.61764705882353,0.0500244563851311,NA,45.27,NA,NA,12.4772637560833,NA,3.07494550317222,NA,46.27,NA,NA,0.160075113177299,0.160075113177299,NA,NA,2,NA,0,0,1,0,1,0,7,6,3.35689045936396
"Argentina","ARG",2009,2009.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,40.8669319152832,42.0183639526367,2.74030661582947,12.0903081893921,8,0.7011530797353,0.657013481964807,3,0,0.78,0.77375,NA,57.1,-0.349040139616048,0.0500244563851311,NA,45.27,NA,NA,12.4772637560833,NA,3.07494550317222,NA,46.27,NA,NA,0.160075113177299,0.160075113177299,NA,NA,2,NA,0,0,1,0,0,0,7,7,6.61764705882353
"Argentina","ARG",2010,2010.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,40.1181869506836,41.1553764343262,2.52017974853516,11.5473470687866,8,0.66007195781788,0.687005223988291,3,0,0.78,0.77375,NA,56.6,-0.352112676056331,9.45157833146635,NA,44.5,NA,NA,11.2780126549758,NA,0.0500244563851311,NA,45.27,NA,NA,0.211574345827103,0.211574345827103,NA,NA,2,NA,0,0,1,0,0,0,7,7,-0.349040139616048
"Argentina","ARG",2010,2010.2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,40.1181869506836,41.1553764343262,2.52017974853516,11.5473470687866,8,0.66007195781788,0.614188383654382,3,0,0.78,0.77375,NA,55.7,-4.78632478632478,9.45157833146635,NA,44.5,NA,NA,11.2780126549758,NA,0.0500244563851311,NA,45.27,NA,NA,0.211574345827103,0.211574345827103,NA,NA,2,NA,0,0,1,0,1,0,8,7,-0.352112676056331
"Argentina","ARG",2010,2010.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AR",0,0,1,3,1,40.1181869506836,41.1553764343262,2.52017974853516,11.5473470687866,8,0.66007195781788,0.506281997287736,3,0,0.78,0.77375,NA,54.3,-6.37931034482759,9.45157833146635,NA,44.5,NA,NA,11.2780126549758,NA,0.0500244563851311,NA,45.27,NA,NA,0.211574345827103,0.211574345827103,NA,NA,2,NA,0,0,0,0,0,0,8,8,-4.78632478632478
